bug_id,duplicate
1706777,NO
1709444,NO
1693208,NO
1702511,NO
1695679,NO
1692116,NO
1704160,NO
1684760,NO
1713408,NO
1704174,1704841
1692102,NO
1689244,NO
1710101,NO
1686177,NO
1699057,NO
1698349,NO
1706763,NO
1690715,NO
1709450,NO
1706005,NO
1711579,NO
1696402,1394199
1710667,NO
1686611,NO
1704612,NO
1702263,NO
1712070,NO
1702934,NO
1685697,NO
1709861,NO
1697293,NO
1700845,NO
1696833,NO
1691184,NO
1711948,NO
1703394,1702292
1713187,NO
1712299,NO
1693793,NO
1693787,NO
1689907,NO
1701597,NO
1700851,1700775
1711784,NO
1700689,NO
1687094,NO
1707858,1704404
1685683,1685682
1694956,NO
1695490,NO
1709685,NO
1707870,NO
1685873,1674315
1693977,NO
1687916,1674047
1705915,1626778
1709849,NO
1699296,NO
1689085,NO
1709691,1710829
1707864,1707178
1706549,NO
1711035,NO
1697250,1440784
1700138,NO
1691621,NO
1694981,NO
1703431,1693442
1693036,1677653
1693750,1689853
1705726,NO
1685132,NO
1689708,NO
1691147,NO
1696628,NO
1698605,NO
1697536,NO
1690259,NO
1688416,NO
1687725,1406868
1711753,NO
1698611,NO
1701554,NO
1700892,NO
1711747,1707070
1687731,1591366
1693744,706829
1695335,NO
1703343,NO
1685126,NO
1695453,NO
1693022,NO
1697244,NO
1701232,NO
1708570,NO
1685668,1684292
1694765,NO
1712500,1609427
1709646,NO
1696172,NO
1699241,NO
1708558,NO
1686361,NO
1710317,NO
1686407,1681656
1710471,NO
1689734,NO
1699527,NO
1687719,NO
1709120,NO
1690265,NO
1706213,NO
1702075,1702364
1692472,NO
1704404,NO
1713178,NO
1693778,NO
1712272,NO
1694017,NO
1702061,NO
1704410,NO
1689720,NO
1700676,NO
1699533,NO
1709134,277854
1706207,NO
1706561,NO
1690517,NO
1697278,NO
1699255,1697835
1686375,NO
1691609,1568880
1692300,NO
1703419,NO
1703586,NO
1702840,1701804
1702698,NO
1707086,NO
1706398,NO
1700931,NO
1697481,NO
1705691,NO
1695296,NO
1705849,NO
1705685,NO
1711828,NO
1707092,NO
1689873,NO
1697495,971044
1710288,1710829
1703592,NO
1702854,1621261
1694822,NO
1707904,NO
1709929,NO
1693803,NO
1711800,NO
1687876,NO
1699490,NO
1689683,NO
1698956,NO
1687862,NO
1699484,NO
1698942,NO
1689697,NO
1700919,1685995
1688589,NO
1702868,1707109
1691755,NO
1686229,NO
1708410,1707829
1698017,NO
1697324,NO
1711141,NO
1695533,1542807
1703545,NO
1702883,NO
1685046,NO
1695255,NO
1703223,NO
1705652,NO
1693624,NO
1696984,NO
1711627,NO
1698771,NO
1701434,NO
1687889,NO
1707045,1697392
1691033,NO
1708376,1708869
1687645,NO
1711633,NO
1696990,NO
1697456,1696535
1707051,1707990
1708362,1686677
1685052,NO
1713024,NO
1703237,NO
1705646,1701089
1693156,NO
1705120,NO
1694639,NO
1695527,NO
1685734,NO
1698003,NO
1691999,NO
1701346,NO
1706429,1707979
1688210,NO
1694611,NO
1703579,NO
1710263,NO
1686215,NO
1689126,NO
1696006,NO
1700070,NO
1709732,NO
1688238,NO
1690477,NO
1706367,NO
1690311,1676492
1701408,NO
1696760,NO
1700716,NO
1699453,NO
1710505,1718492
1686573,NO
1704570,NO
1694177,NO
1693618,NO
1704564,1703565
1713018,NO
1694163,NO
1712306,NO
1687679,NO
1706373,NO
1698759,NO
1700702,NO
1699447,NO
1686567,NO
1698981,NO
1708438,NO
1700064,NO
1696012,1660225
1699321,NO
1690463,506526
1706415,NO
1702673,NO
1692274,1692275
1685708,NO
1710920,NO
1697683,NO
1699876,1699722
1707284,1699128
1706824,NO
1711380,NO
1708809,NO
1693383,NO
1684827,NO
1692089,NO
1684833,NO
1712845,NO
1690846,NO
1691580,NO
1711394,NO
1710934,NO
1707290,NO
1695080,NO
1685293,NO
1705487,1703712
1692937,NO
1704941,NO
1709295,NO
1689481,NO
1701811,NO
1708821,NO
1703974,1704868
1698598,NO
1709281,NO
1701805,NO
1697873,NO
1699686,NO
1707247,1697610
1700528,1700525
1686995,NO
1701636,NO
1687453,NO
1706159,1706068
1688760,NO
1693426,NO
1713232,NO
1685244,NO
1704028,NO
1685522,NO
1703747,NO
1702459,NO
1687335,NO
1690649,NO
1688006,1677080
1701150,NO
1690891,NO
1689318,1675996
1707521,NO
1687321,NO
1697132,1697069
1690885,NO
1691543,NO
1713540,1692100
1712886,NO
1695725,NO
1693354,NO
1705444,NO
1712138,NO
1704982,NO
1695043,NO
1685250,1684183
1686759,1670146
1708160,NO
1707253,NO
1697654,1700993
1698567,NO
1687447,NO
1702303,NO
1685278,NO
1704772,NO
1692704,NO
1689442,NO
1708148,NO
1710707,NO
1699651,1699626
1690113,1673767
1699889,NO
1711419,NO
1687309,1686068
1709530,1669063
1699137,NO
1696204,NO
1700272,761727
1686017,NO
1694413,NO
1702465,NO
1692076,NO
1704000,NO
1702471,NO
1693368,NO
1690661,NO
1706617,NO
1709524,NO
1699123,NO
1707509,NO
1686003,NO
1710075,NO
1689456,1686068
1686765,NO
1710713,NO
1699645,NO
1697668,NO
1688748,NO
1690107,NO
1706171,NO
1692710,NO
1704766,NO
1710074,NO
1686002,NO
1707508,NO
1689331,NO
1699122,NO
1709525,1709106
1706616,NO
1690660,NO
1712663,1714276
1702470,NO
1704001,NO
1692077,NO
1688749,NO
1706170,NO
1690106,NO
1697669,NO
1696577,NO
1699644,1678348
1688991,1689000
1711418,NO
1690112,NO
1699888,1251617
1700515,NO
1696563,NO
1688985,NO
1689443,NO
1685279,NO
1702302,NO
1712111,1708677
1702464,NO
1694412,NO
1692063,NO
1686016,NO
1689325,NO
1700273,NO
1696205,NO
1699136,NO
1687308,NO
1690674,NO
1705323,NO
1685537,NO
1707534,1707070
1691542,NO
1710048,1709594
1698200,NO
1711356,NO
1687320,NO
1688775,NO
1711430,NO
1701623,NO
1699678,1471001
1707252,1701324
1691224,1684474
1686758,NO
1685251,NO
1695042,NO
1705445,NO
1693433,NO
1713233,NO
1695056,NO
1704997,NO
1693427,NO
1705451,NO
1706158,NO
1687452,NO
1711424,NO
1698572,NO
1701637,NO
1697641,NO
1697899,NO
1689319,NO
1691556,NO
1707520,458570
1690890,1693665
1701151,NO
1697127,NO
1687334,NO
1711342,NO
1705337,NO
1703746,NO
1695730,NO
1695903,NO
1688952,1659362
1697872,1688892
1701804,NO
1689494,NO
1709280,1704887
1710909,NO
1698599,NO
1688946,1688966
1697866,NO
1689480,NO
1708834,NO
1706819,1707109
1695917,NO
1701186,1701137
1711395,NO
1691581,NO
1706831,1699128
1703791,NO
1684832,1683614
1692088,NO
1693396,NO
1704940,1706499
1692936,NO
1704798,NO
1695081,NO
1701838,NO
1687485,NO
1710935,NO
1697696,NO
1699877,NO
1687491,NO
1697682,NO
1704954,NO
1685286,NO
1703785,NO
1712688,NO
1701192,NO
1711381,NO
1691595,NO
1706825,NO
1689655,1687321
1710510,NO
1699446,NO
1696775,1603489
1698758,NO
1687678,1663475
1704565,NO
1692513,NO
1685709,NO
1694604,NO
1702672,NO
1706414,1701324
1690462,NO
1709727,NO
1700065,NO
1688239,NO
1690476,NO
1706400,1704347
1709733,NO
1700071,NO
1696007,NO
1710262,NO
1704217,1630132
1703578,NO
1702666,1701026
1712475,NO
1705109,NO
1712313,NO
1702100,NO
1692507,NO
1704571,NO
1707078,NO
1698994,NO
1689641,NO
1686572,NO
1710504,NO
1699452,1623227
1700717,NO
1696761,NO
1689899,NO
1706366,NO
1709055,1595332
1702128,1701586
1695240,NO
1685053,NO
1708363,1705138
1689669,NO
1696749,NO
1698764,NO
1696991,NO
1711632,NO
1687644,NO
1688577,NO
1711154,NO
1706428,NO
1688211,NO
1697331,NO
1701347,NO
1700059,1584348
1691740,1623654
1692249,NO
1702896,NO
1703550,NO
1705121,NO
1685721,1670411
1705135,NO
1712449,NO
1687136,NO
1688205,NO
1701353,NO
1697325,NO
1708411,NO
1707722,1704347
1708377,1707819
1691032,NO
1707044,NO
1687888,NO
1701435,1698580
1697443,NO
1698770,NO
1709069,NO
1687650,NO
1711626,NO
1696985,NO
1693625,NO
1703222,NO
1695254,NO
1693816,NO
1689696,NO
1698943,NO
1711815,NO
1687863,NO
1707911,NO
1702869,NO
1685906,1682593
1689682,NO
1708388,1291573
1687877,NO
1693802,NO
1697494,NO
1689872,NO
1700924,NO
1687687,NO
1707093,NO
1711829,1709332
1695283,NO
1685090,NO
1705684,NO
1693194,NO
1694823,NO
1702855,NO
1709900,NO
1710289,NO
1701384,NO
1709914,1707178
1690489,NO
1701390,NO
1702699,NO
1693180,NO
1705848,NO
1695297,NO
1705690,NO
1694189,NO
1697480,NO
1687693,NO
1700930,NO
1696946,NO
1706399,NO
1707087,1705312
1706206,NO
1709135,NO
1700677,NO
1689721,NO
1686412,NO
1710464,NO
1692467,NO
1702060,1607713
1712273,NO
1705069,NO
1694770,NO
1692301,NO
1704377,NO
1691608,NO
1686374,NO
1699254,1602397
1700111,NO
1690516,NO
1706560,NO
1710316,NO
1699240,NO
1700105,NO
1690502,1712834
1709647,NO
1712501,NO
1694764,NO
1702712,NO
1685669,NO
1692315,NO
1713179,NO
1692473,1651865
1694002,NO
1702074,1702364
1687718,NO
1698638,1614658
1689735,NO
1710470,NO
1686406,NO
1695334,1594828
1705733,NO
1687730,NO
1700893,NO
1688403,NO
1697523,NO
1710458,1674424
1708217,NO
1691152,NO
1707124,NO
1686348,NO
1708571,1709670
1691634,NO
1699268,NO
1697245,NO
1687056,NO
1705055,NO
1685899,NO
1703424,1666160
1685641,NO
1693037,NO
1695446,1600210
1692329,NO
1707656,NO
1697251,NO
1698162,NO
1688371,NO
1700887,NO
1688417,1688336
1697537,1697521
1698604,NO
1696629,NO
1707130,NO
1713145,NO
1685133,NO
1695320,NO
1703356,NO
1702048,NO
1705727,NO
1693962,NO
1691813,NO
1707865,NO
1709690,NO
1689084,NO
1699297,1630132
1709848,NO
1702909,NO
1685872,NO
1691807,NO
1709684,NO
1689090,NO
1711975,NO
1698823,NO
1705900,NO
1700688,NO
1700850,NO
1693786,NO
1692498,NO
1713192,NO
1705928,NO
1703381,1405708
1704388,NO
1702921,NO
1685682,NO
1697286,NO
1687095,NO
1707681,NO
1709874,NO
1697292,NO
1707695,1717351
1705082,NO
1693792,NO
1713186,NO
1703395,NO
1691185,NO
1711791,NO
1689912,NO
1687268,NO
1709451,NO
1690714,1691561
1706762,1706452
1708997,1677555
1700313,NO
1696365,NO
1699056,NO
1710100,NO
1689245,NO
1692103,NO
1713409,NO
1694572,NO
1712717,NO
1712071,NO
1694214,NO
1685319,NO
1708029,1701451
1686610,NO
1700475,NO
1699730,1562636
1711578,1708677
1690072,1687155
1710672,NO
1686604,NO
1696417,NO
1700461,NO
1697709,NO
1688629,NO
1705519,NO
1712065,1695069
1694200,NO
1692671,NO
1704161,NO
1692117,NO
1695678,NO
1694566,NO
1693209,NO
1684775,1683753
1709445,NO
1706776,NO
1690700,NO
1701019,NO
1708983,NO
1696371,1404276
1700307,NO
1689251,NO
1713435,NO
1704149,1702797
1703626,NO
1695650,NO
1702538,NO
1705257,NO
1687254,NO
1696359,NO
1689279,NO
1691436,NO
1691350,NO
1708015,NO
1700449,NO
1701757,NO
1697721,NO
1687532,NO
1711544,NO
1705531,NO
1694228,NO
1692881,NO
1703140,NO
1695136,1673778
1685325,NO
1692659,NO
1695122,NO
1703154,NO
1713347,NO
1685331,NO
1691344,1696325
1708001,NO
1698406,NO
1710896,NO
1701743,NO
1688615,1687681
1687526,NO
1709479,NO
1698360,NO
1697053,NO
1701025,NO
1706992,NO
1707454,NO
1695644,NO
1703632,1701691
1693235,NO
1695877,NO
1699095,NO
1689286,NO
1709492,NO
1688198,NO
1704808,NO
1701964,1690395
1688832,NO
1699081,1634326
1708940,1680214
1690933,NO
1706945,NO
1686189,NO
1687297,NO
1697084,NO
1708968,1713170
1712930,NO
1695693,NO
1693584,NO
1692842,NO
1701794,NO
1699917,NO
1711587,NO
1691393,NO
1710699,1644147
1710855,NO
1686823,1645644
1690099,NO
1703197,NO
1713384,NO
1693590,NO
1702289,NO
1704820,NO
1703829,NO
1705280,NO
1685494,NO
1690927,NO
1706789,NO
1687283,NO
1697090,NO
1700488,NO
1711585,NO
1710843,1713089
1701796,NO
1704836,NO
1692840,NO
1693586,NO
1713392,NO
1692698,NO
1703181,NO
1684944,NO
1685482,NO
1704188,NO
1705296,NO
1706947,1526688
1696398,NO
1687281,NO
1690925,NO
1706953,NO
1684950,NO
1712926,NO
1695685,NO
1685496,1527674
1684788,NO
1705282,NO
1692854,NO
1693592,NO
1713386,1702472
1701782,1701436
1686821,NO
1710857,NO
1688824,NO
1697904,NO
1701972,NO
1686809,NO
1709490,1502610
1689284,NO
1699097,NO
1703817,NO
1695861,NO
1709484,NO
1689290,NO
1699083,NO
1697910,NO
1692868,1683593
1695134,1673778
1703142,NO
1705533,NO
1709309,1704386
1711546,1332714
1687530,NO
1698410,1697324
1710880,NO
1691352,NO
1708017,1707869
1691434,NO
1697045,NO
1701033,NO
1711220,1698138
1687256,NO
1695652,NO
1703624,1702125
1685441,NO
1705241,NO
1703630,NO
1695646,NO
1685455,NO
1692129,1041761
1707456,1707460
1700339,NO
1698362,1697436
1701027,NO
1688171,1682212
1711234,NO
1687524,NO
1711552,NO
1698404,NO
1701741,NO
1710894,NO
1696429,NO
1689509,NO
1707330,1707592
1701999,1701242
1713345,NO
1704639,1703784
1702248,NO
1692897,NO
1705527,1696236
1709335,NO
1696401,NO
1710664,NO
1692667,NO
1693579,NO
1712073,NO
1684763,NO
1703618,NO
1692101,NO
1710102,NO
1686174,NO
1691408,NO
1689247,NO
1700311,NO
1699054,NO
1710116,NO
1689253,NO
1699040,NO
1708981,NO
1711208,NO
1690702,NO
1706774,NO
1712701,NO
1702512,NO
1692115,1666160
1704163,NO
1692673,NO
1713379,NO
1702274,1516423
1694202,NO
1687518,NO
1709321,NO
1690064,NO
1698438,NO
1700463,NO
1696415,NO
1686606,NO
1686389,1686387
1707683,1704410
1697284,NO
1685858,NO
1685680,NO
1694955,NO
1702923,NO
1703383,NO
1701594,NO
1689904,1689155
1700852,1700775
1701580,NO
1689910,1690835
1700846,NO
1694799,1694803
1705080,NO
1702937,NO
1694941,NO
1685694,NO
1709862,1708677
1691839,385615
1699295,NO
1688398,NO
1707867,1702013
1691811,NO
1696818,1696553
1698835,NO
1711963,NO
1687915,NO
1693960,NO
1698821,NO
1711977,NO
1699281,1394231
1708598,NO
1709686,NO
1691805,NO
1685643,NO
1693021,NO
1688367,NO
1701231,NO
1698174,NO
1707898,NO
1696159,NO
1689079,NO
1707640,NO
1707126,NO
1691150,NO
1700649,1700616
1697521,NO
1700891,NO
1693747,1394199
1695336,NO
1693753,NO
1705725,NO
1703354,NO
1695322,NO
1685131,NO
1691144,NO
1707132,1479858
1699518,NO
1701543,1691729
1697535,1697533
1698606,NO
1687726,NO
1711750,NO
1700885,NO
1701225,NO
1697253,NO
1698160,NO
1710328,NO
1708567,NO
1691622,NO
1707654,NO
1694982,NO
1695444,1694927
1693035,NO
1705043,NO
1690514,NO
1687068,NO
1698148,1698097
1696165,1693691
1700113,NO
1689045,NO
1704375,NO
1692303,NO
1712271,NO
1685119,1681025
1692465,NO
1689723,NO
1686410,NO
1699530,1710918
1706204,NO
1697509,NO
1690266,NO
1706210,1705917
1712265,NO
1702076,1702364
1694000,NO
1704407,NO
1692317,NO
1695478,NO
1702710,NO
1694766,NO
1693009,NO
1690500,NO
1709645,NO
1699242,NO
1691959,NO
1711195,NO
1691781,NO
1702857,NO
1693196,NO
1693828,NO
1696788,NO
1687685,NO
1696950,NO
1687849,NO
1698969,NO
1696944,NO
1700932,NO
1687691,NO
1697482,NO
1695295,NO
1694835,NO
1693182,NO
1712488,1707959
1685938,NO
1701392,1700853
1711181,NO
1691795,1691634
1709916,1709915
1691965,NO
1687861,NO
1711817,NO
1689694,NO
1698799,NO
1693814,NO
1705862,NO
1705876,NO
1693800,1557620
1699493,NO
1687875,NO
1689680,NO
1709094,1393512
1696978,NO
1689858,NO
1705123,NO
1703552,1697694
1685737,NO
1710248,NO
1708407,NO
1697333,1670129
1698000,NO
1709719,NO
1711156,NO
1687646,NO
1711630,NO
1701423,NO
1697455,NO
1686558,NO
1708361,NO
1695242,NO
1712339,NO
1692539,NO
1705889,NO
1703220,NO
1694148,NO
1693627,NO
1696987,NO
1706358,1706408
1697441,NO
1700729,NO
1708375,NO
1689119,NO
1707720,NO
1691756,NO
1696039,NO
1701351,NO
1698014,1697823
1711142,NO
1690448,NO
1688207,NO
1705137,NO
1693141,NO
1703546,NO
1702880,NO
1689131,NO
1710274,1279293
1699322,NO
1700067,1699648
1701379,NO
1706416,1563833
1693169,NO
1702670,NO
1695518,NO
1692277,NO
1692511,NO
1702116,NO
1712305,NO
1705679,1710829
1690306,NO
1697469,NO
1700701,NO
1691018,NO
1698982,NO
1689657,1687321
1686564,NO
1710512,1710513
1706364,NO
1690312,NO
1699450,NO
1700715,NO
1708349,NO
1686570,NO
1685079,1678483
1692505,NO
1694174,NO
1712477,1710287
1704215,NO
1692263,NO
1696005,NO
1690474,NO
1687108,NO
1710937,NO
1687487,NO
1707293,1707207
1686799,NO
1695083,NO
1685290,NO
1705484,NO
1704942,1706499
1712846,NO
1703793,NO
1690845,NO
1691583,1686727
1710089,NO
1711397,NO
1706827,NO
1690851,1686068
1691597,NO
1690689,NO
1701190,NO
1695929,NO
1712852,NO
1704956,NO
1710923,NO
1697680,NO
1706199,1706279
1697858,NO
1688978,NO
1692908,NO
1709282,NO
1688788,NO
1701806,NO
1689496,NO
1690879,NO
1708822,NO
1703977,NO
1695915,1695478
1708836,1708777
1686969,NO
1709296,NO
1708188,NO
1699691,NO
1705447,NO
1704981,NO
1703036,NO
1695040,1694179
1685253,NO
1713225,NO
1704759,NO
1689469,NO
1691226,NO
1708163,NO
1696549,NO
1701621,NO
1697657,NO
1686982,NO
1688777,NO
1687444,NO
1711432,NO
1706628,NO
1711354,1711353
1698202,NO
1697131,1278414
1690886,NO
1685535,1685124
1713543,NO
1703750,NO
1695726,NO
1703988,NO
1693357,NO
1705321,NO
1712891,1704347
1712649,NO
1693343,NO
1711340,1711084
1687336,NO
1697125,NO
1707522,NO
1686028,1686027
1707244,NO
1708177,NO
1709269,NO
1705453,NO
1693425,NO
1685247,362880
1686766,NO
1710710,1711117
1700503,NO
1699646,NO
1709241,NO
1690104,NO
1706172,1706096
1712107,NO
1692713,1692712
1704765,1703031
1694404,NO
1712661,NO
1709527,NO
1690662,NO
1696213,1633335
1708639,NO
1686000,1588155
1710076,NO
1689333,NO
1688039,NO
1697119,NO
1696207,NO
1699134,NO
1691568,NO
1689327,NO
1704017,NO
1702466,NO
1712675,NO
1702300,NO
1704771,NO
1710704,NO
1686772,NO
1700517,NO
1688987,NO
1705308,NO
1702467,NO
1692060,1695919
1704016,NO
1691569,NO
1686015,NO
1699135,NO
1696206,NO
1697118,NO
1706167,NO
1701608,NO
1699653,NO
1689440,NO
1686773,NO
1692706,NO
1702301,NO
1712112,1708677
1704764,NO
1702315,NO
1706173,NO
1690105,NO
1687479,NO
1688992,NO
1696574,NO
1689454,NO
1710711,NO
1686767,NO
1710077,NO
1686001,NO
1700264,NO
1706615,NO
1709526,NO
1685508,NO
1704002,NO
1686029,NO
1691555,1440161
1707523,NO
1701152,NO
1688004,NO
1693342,1261899
1705334,NO
1712648,NO
1712890,NO
1703745,NO
1695733,NO
1703023,NO
1705452,NO
1709268,NO
1687451,NO
1688762,NO
1701634,NO
1697642,NO
1686997,NO
1690139,NO
1688776,NO
1697656,NO
1701620,NO
1698565,NO
1696548,1696137
1689468,NO
1707251,NO
1691227,NO
1704758,1446407
1685252,NO
1702329,NO
1705446,NO
1705320,NO
1703989,NO
1713542,NO
1707537,NO
1700258,1681691
1690887,NO
1701146,NO
1698203,1692673
1688010,NO
1688945,NO
1699690,1699684
1689483,1719402
1708189,NO
1697865,NO
1699848,NO
1689497,NO
1701807,NO
1688789,NO
1709283,NO
1692909,NO
1695900,NO
1703976,NO
1690878,NO
1712853,1710436
1703786,NO
1693381,NO
1702498,1628176
1711382,NO
1690688,NO
1706826,NO
1697859,NO
1707286,NO
1706198,NO
1697681,NO
1686954,1667016
1692921,NO
1704957,NO
1695096,NO
1685291,NO
1695082,NO
1707292,NO
1687486,NO
1699860,1679556
1710936,NO
1701185,NO
1710088,NO
1691582,1686727
1706832,NO
1690844,NO
1703792,NO
1712847,NO
1684831,NO
1693395,NO
1712310,NO
1692504,NO
1704572,NO
1685078,NO
1708348,NO
1710507,NO
1698997,NO
1699451,NO
1709056,NO
1706365,NO
1709730,NO
1690475,NO
1706403,NO
1700072,NO
1699337,NO
1689124,NO
1704214,1666346
1702665,NO
1704200,NO
1692276,NO
1695519,NO
1709724,NO
1690461,NO
1710275,NO
1689656,1687321
1696776,NO
1700700,NO
1697468,NO
1706371,NO
1690307,NO
1694161,NO
1702117,NO
1700728,137688
1701436,NO
1687653,NO
1696986,NO
1705650,NO
1694149,NO
1703221,NO
1705888,1507582
1713032,1497075
1685722,NO
1704228,NO
1695531,NO
1702659,NO
1693140,NO
1705136,NO
1698015,NO
1696038,NO
1707721,NO
1709718,NO
1697332,NO
1701344,NO
1691743,NO
1710249,NO
1685736,NO
1702895,NO
1695525,NO
1693154,NO
1705644,NO
1695243,NO
1707053,NO
1686559,NO
1698767,NO
1697454,NO
1701422,NO
1688574,NO
1696992,NO
1711631,NO
1698954,1546154
1689681,NO
1687874,NO
1699492,NO
1705877,NO
1691970,NO
1685911,1685697
1693815,NO
1698798,NO
1698940,1694173
1711816,NO
1687860,1710829
1695294,NO
1685087,NO
1705693,NO
1689865,1627003
1697483,NO
1687690,NO
1700933,NO
1696945,NO
1698968,NO
1709917,NO
1711180,NO
1701393,1378527
1685939,NO
1712489,NO
1702842,1702847
1694834,NO
1703584,NO
1693197,NO
1694820,NO
1692289,NO
1703590,NO
1691958,1663391
1689871,NO
1687684,NO
1707090,NO
1696789,NO
1693829,NO
1704406,1588548
1702077,1471001
1705718,NO
1688428,NO
1706211,1704503
1690267,NO
1697508,NO
1699525,NO
1710473,NO
1686405,NO
1691179,953315
1686363,NO
1707669,1701266
1700106,NO
1699243,1675996
1709644,NO
1706577,NO
1693008,NO
1695479,NO
1692316,NO
1702705,NO
1689044,NO
1700112,NO
1687069,NO
1709650,NO
1690515,NO
1711779,NO
1709136,NO
1690273,NO
1706205,NO
1708228,NO
1686411,NO
1710467,NO
1689722,NO
1704412,NO
1685118,NO
1702063,NO
1688414,NO
1700884,NO
1711751,477157
1687727,NO
1701542,NO
1699519,NO
1711989,1551302
1691145,NO
1685130,NO
1695323,NO
1703355,1709360
1705724,NO
1693752,469421
1685656,NO
1707655,NO
1691623,NO
1708566,NO
1698161,NO
1697252,NO
1701224,420516
1688372,NO
1709678,NO
1689078,NO
1707641,NO
1708572,NO
1696158,NO
1698175,NO
1707899,NO
1697246,NO
1690529,NO
1688366,NO
1687055,NO
1695451,NO
1694997,NO
1685124,NO
1713152,NO
1693746,1689853
1705730,NO
1688400,NO
1687733,NO
1700890,NO
1691151,NO
1707127,NO
1708214,NO
1685871,1651398
1707872,NO
1709687,NO
1689093,1689480
1707866,1693197
1709693,NO
1688399,NO
1699294,NO
1705917,1707051
1698834,NO
1696819,NO
1691186,NO
1696831,NO
1700847,NO
1697291,NO
1706588,NO
1687082,NO
1709863,NO
1695486,NO
1695492,NO
1702922,NO
1685681,NO
1705095,1562883
1685859,NO
1697285,NO
1707682,NO
1709877,NO
1687928,NO
1691192,NO
1711786,NO
1700853,1700656
1696825,NO
1689905,NO
1701595,NO
1693785,1695998
1713191,NO
1703382,NO
1704162,NO
1694565,NO
1684776,1682919
1706775,NO
1711209,NO
1709446,NO
1708980,1708973
1696372,NO
1689252,NO
1708758,1700063
1710671,NO
1686607,NO
1698439,NO
1690065,1671248
1687519,NO
1712066,NO
1694203,NO
1702275,1665374
1713378,NO
1692672,NO
1702261,NO
1694217,NO
1692666,NO
1704610,NO
1686613,NO
1699733,NO
1701768,1697150
1709334,NO
1709452,NO
1697078,NO
1708994,1706749
1700310,NO
1696366,NO
1703619,1652195
1694571,NO
1684762,NO
1705268,1716622
1687243,NO
1706749,NO
1688170,NO
1698363,NO
1708764,1705217
1707457,1707469
1691421,NO
1685454,NO
1684992,1215933
1694559,NO
1705240,NO
1705526,NO
1693550,NO
1702249,NO
1704638,NO
1685332,NO
1701998,NO
1689508,1686134
1710895,NO
1697736,NO
1701740,NO
1698405,NO
1711553,NO
1687525,NO
1690059,NO
1688616,NO
1710659,1710615
1691353,NO
1697722,NO
1710881,1707979
1709308,NO
1687531,1724343
1693544,NO
1695135,NO
1685326,NO
1713350,NO
1685440,NO
1713436,NO
1703625,NO
1695653,NO
1693222,NO
1712728,NO
1687257,1688972
1688164,NO
1698377,NO
1706985,NO
1699082,NO
1690918,NO
1689291,NO
1708943,1678804
1695860,NO
1701967,NO
1686808,NO
1701973,NO
1697905,NO
1688825,NO
1703802,NO
1689285,NO
1709491,NO
1698388,NO
1685497,NO
1695684,NO
1684951,NO
1690924,NO
1697093,NO
1710856,NO
1686820,NO
1701783,NO
1711590,NO
1699900,NO
1691384,NO
1703194,NO
1693593,NO
1692699,NO
1713393,NO
1693587,NO
1692841,NO
1704837,NO
1701797,NO
1686834,NO
1710842,NO
1711584,1706583
1699914,302609
1688819,NO
1696399,NO
1690930,NO
1706946,1674342
1707480,1707478
1687294,NO
1685483,NO
1699092,NO
1690908,NO
1689281,NO
1703806,NO
1701977,NO
1697901,NO
1701963,NO
1688835,NO
1684969,NO
1695864,NO
1709481,NO
1698398,NO
1689295,NO
1685487,1659363
1695694,NO
1684941,NO
1684799,NO
1697083,NO
1690934,NO
1706942,NO
1691394,NO
1686830,NO
1701793,NO
1699910,NO
1711580,NO
1712089,NO
1693583,NO
1692845,NO
1713397,NO
1693597,NO
1704827,NO
1692851,NO
1713383,NO
1692689,NO
1691380,1690914
1697929,NO
1688809,NO
1701787,NO
1710852,NO
1699904,NO
1696389,NO
1685493,NO
1704199,NO
1684955,NO
1695858,NO
1694575,NO
1684766,1684419
1699051,NO
1708748,NO
1686171,1339439
1711219,NO
1709456,1707701
1690713,NO
1708990,1705138
1690075,NO
1686617,NO
1689524,NO
1700472,NO
1699737,NO
1692662,1692665
1704614,NO
1692676,NO
1693568,NO
1702271,NO
1701778,NO
1709324,1710557
1710675,1710808
1686603,NO
1696410,NO
1700466,1700525
1690707,NO
1697068,NO
1705278,NO
1684772,NO
1704166,1500737
1706981,NO
1691431,NO
1708774,1708777
1688160,1674762
1711225,NO
1698373,NO
1697040,NO
1693226,1693010
1705250,NO
1692138,NO
1695657,NO
1684982,NO
1703147,1696500
1685322,1701995
1713354,NO
1704628,NO
1705536,NO
1702259,NO
1692886,NO
1698415,NO
1697726,1697685
1688606,NO
1687535,NO
1691357,NO
1707321,1621570
1708012,1701324
1701988,1704129
1696438,NO
1698401,NO
1688612,1707408
1711557,NO
1707335,NO
1693554,NO
1712738,1708173
1713426,NO
1685450,NO
1684996,1684846
1703635,NO
1699079,NO
1691425,NO
1708760,NO
1688174,NO
1711231,NO
1687247,1174797
1698367,NO
1697054,NO
1687910,NO
1711966,NO
1693965,NO
1685861,1597138
1689083,1680405
1708589,NO
1691814,NO
1707862,1706219
1709697,NO
1699284,NO
1707876,NO
1705907,1692088
1693971,1415923
1696809,NO
1693959,NO
1703386,NO
1702098,1498944
1693781,740148
1700857,NO
1696821,NO
1711782,NO
1701591,1701394
1689901,NO
1706598,1698143
1705091,NO
1685685,1684664
1694950,NO
1705085,NO
1695482,NO
1702932,1628476
1707692,NO
1697295,NO
1711796,NO
